PMID,IndexingMethod_x,MESH_x,IndexingMethod_y,DateRevised,MESH_y,MeshMatch,IndexingMatch
41147502,Automated,"['Humans', 'Out-of-Hospital Cardiac Arrest--therapy--mortality--diagnosis', 'Defibrillators', 'Male', 'Female', 'Electric Countershock--instrumentation--mortality--adverse effects', 'Middle Aged', 'Aged', 'Time-to-Treatment', 'Databases, Factual', 'Survival Rate--trends', 'Time Factors', 'Emergency Medical Services--methods', 'Treatment Outcome', 'Cardiopulmonary Resuscitation--education']",Manual,20260525,"['Aged', 'Aged, 80 and over', 'Female', 'Humans', 'Male', 'Middle Aged', 'Databases, Factual', 'Defibrillators', 'Italy--epidemiology', 'Out-of-Hospital Cardiac Arrest--mortality--therapy', 'Resuscitation--education--statistics & numerical data', 'Time-to-Treatment', 'Volunteers--education--statistics & numerical data', 'Electric Countershock--instrumentation--mortality']",False,False
41147502,Automated,"['Humans', 'Out-of-Hospital Cardiac Arrest--therapy--mortality--diagnosis', 'Defibrillators', 'Male', 'Female', 'Electric Countershock--instrumentation--mortality--adverse effects', 'Middle Aged', 'Aged', 'Time-to-Treatment', 'Databases, Factual', 'Survival Rate--trends', 'Time Factors', 'Emergency Medical Services--methods', 'Treatment Outcome', 'Cardiopulmonary Resuscitation--education']",Manual,20260824,"['Aged', 'Aged, 80 and over', 'Female', 'Humans', 'Male', 'Middle Aged', 'Databases, Factual', 'Defibrillators', 'Italy--epidemiology', 'Out-of-Hospital Cardiac Arrest--mortality--therapy', 'Resuscitation--education--statistics & numerical data', 'Time-to-Treatment', 'Volunteers--education--statistics & numerical data', 'Electric Countershock--instrumentation--mortality']",False,False
41147571,Automated,"['Humans', 'Animals', 'Monkeypox virus--pathogenicity--isolation & purification--immunology', 'Containment of Biohazards', 'Variola virus--pathogenicity--isolation & purification--immunology', 'Immunoassay--methods', 'Orthopoxvirus--pathogenicity--isolation & purification', 'Mpox, Monkeypox--virology--diagnosis', 'Chlorocebus aethiops', 'Poxviridae Infections--virology--diagnosis', 'Hydrogen Peroxide']",Manual,20260302,"['Orthopoxvirus--isolation & purification', 'Immunoassay--methods', 'Laboratories', 'Containment of Biohazards', 'Chlorocebus aethiops', 'Cell Line', 'Animals', 'Variola virus--isolation & purification', 'Monkeypox virus--isolation & purification', 'Sensitivity and Specificity']",False,False
41147642,Automated,"['Humans', 'United States--epidemiology', 'Sexually Transmitted Diseases--epidemiology', 'Male', 'Public Health', 'Disease Outbreaks', 'Homosexuality, Male', 'Social Stigma', 'Politics']",Curated,20260731,"['Humans', 'Male', 'Disease Outbreaks', 'Homosexuality, Male', 'Politics', 'Public Health', 'Sexually Transmitted Diseases--epidemiology', 'Social Stigma', 'United States--epidemiology', 'Mpox, Monkeypox--epidemiology']",False,False
41147662,Automated,"['Humans', 'Female', 'Male', 'Aged', 'Ventricular Function, Right--physiology', 'Tricuspid Valve Insufficiency--surgery--physiopathology--diagnosis', 'Cardiac Catheterization--methods', 'Magnetic Resonance Imaging, Cine--methods', 'Ventricular Remodeling--physiology', 'Tricuspid Valve--surgery--diagnostic imaging', 'Stroke Volume--physiology', 'Follow-Up Studies', 'Retrospective Studies', 'Heart Ventricles--diagnostic imaging--physiopathology', 'Prognosis', 'Aged, 80 and over']",Manual,20260402,"['Aged', 'Aged, 80 and over', 'Female', 'Humans', 'Male', 'Adaptation, Physiological', 'Cardiac Surgical Procedures--statistics & numerical data', 'Endovascular Procedures--statistics & numerical data', 'Stroke Volume', 'Tricuspid Valve--physiology--surgery', 'Tricuspid Valve Insufficiency--surgery', 'Ventricular Function, Right', 'Ventricular Remodeling', 'Heart Ventricles--diagnostic imaging', 'Retrospective Studies', 'Echocardiography', 'Magnetic Resonance Imaging']",False,False
41147668,Automated,"['Newcastle disease virus--pathogenicity--physiology', 'Phosphatidylserines--metabolism', 'Animals', 'Virus Internalization', 'Virus Release', 'Newcastle Disease--virology', 'HN Protein--metabolism', 'Phospholipid Transfer Proteins--metabolism', 'Host-Pathogen Interactions', 'Cell Line', 'Anoctamins--metabolism', 'Virion--metabolism', 'Calcium--metabolism', 'Chickens', 'Virus Replication', 'Cell Membrane--metabolism--virology', 'Humans']",Manual,20260224,"['Newcastle disease virus--pathogenicity', 'Virus Release', 'Phosphatidylserines--metabolism', 'Host-Pathogen Interactions', 'HN Protein--metabolism', 'Viral Proteins--metabolism', 'Cell Membrane--virology', 'Phospholipid Transfer Proteins--metabolism', 'Cell Line', 'Humans', 'Animals', 'Calcium--metabolism', 'Anoctamins--metabolism', 'Newcastle Disease--virology']",False,False
41147867,Automated,"['Quantum Dots--chemistry', 'Benzaldehydes--analysis', 'Immunoassay--methods--instrumentation', 'Microspheres', 'Food Contamination--analysis', 'Oryza--chemistry', 'Antibodies, Monoclonal--immunology--analysis--chemistry', 'Infant Formula--chemistry--analysis', 'Chromatography, Affinity--methods--instrumentation', 'Fluorescence', 'Animals', 'Humans']",Manual,20260311,"['Food Contamination--analysis', 'Fluorescence', 'Infant Formula--analysis--chemistry', 'Antibodies, Monoclonal--analysis--chemistry', 'Chromatography, Affinity--methods', 'Quantum Dots--chemistry', 'Immunoassay', 'Microspheres', 'Oryza--chemistry', 'Humans', 'Animals', 'Benzaldehydes', 'Valine--analogs & derivatives']",False,False
41147994,Automated,"['Humans', 'Female', 'Male', 'Selenium--blood', 'Middle Aged', 'Migraine Disorders--blood--epidemiology--diagnosis', 'Adult', 'Prospective Studies', 'Longitudinal Studies', 'Brazil--epidemiology', 'Biomarkers--blood', 'Risk Factors', 'Aged']",Manual,20260415,"['Brazil--epidemiology', 'Prospective Studies', 'Longitudinal Studies', 'Humans', 'Male', 'Female', 'Adult', 'Middle Aged', 'Aged', 'Sex Factors', 'Risk Factors', 'Migraine Disorders--blood--epidemiology--etiology', 'Selenium--administration & dosage--blood', 'Mass Spectrometry', 'Incidence', 'Diet--statistics & numerical data', 'C-Reactive Protein--analysis', 'Thyroid Hormones--blood', 'Biomarkers--blood', 'Poisson Distribution', 'Eating--physiology', 'Diet Surveys']",False,False
41147994,Automated,"['Humans', 'Female', 'Male', 'Selenium--blood', 'Middle Aged', 'Migraine Disorders--blood--epidemiology--diagnosis', 'Adult', 'Prospective Studies', 'Longitudinal Studies', 'Brazil--epidemiology', 'Biomarkers--blood', 'Risk Factors', 'Aged']",Manual,20260514,"['Brazil--epidemiology', 'Prospective Studies', 'Longitudinal Studies', 'Humans', 'Male', 'Female', 'Adult', 'Middle Aged', 'Aged', 'Sex Factors', 'Risk Factors', 'Migraine Disorders--blood--epidemiology--etiology', 'Selenium--administration & dosage--blood', 'Mass Spectrometry', 'Incidence', 'Diet--statistics & numerical data', 'C-Reactive Protein--analysis', 'Thyroid Hormones--blood', 'Biomarkers--blood', 'Poisson Distribution', 'Eating--physiology', 'Diet Surveys']",False,False
41148055,Automated,"['Humans', 'Saliva--chemistry--metabolism', 'Biomarkers--analysis', 'Translational Research, Biomedical--methods', 'Specimen Handling--methods']",Manual,20260217,"['Saliva--chemistry', 'Biomarkers--analysis', 'Translational Research, Biomedical--methods', 'Specimen Handling--methods', 'Humans', 'Cotinine--analysis', 'Transferrin--analysis']",False,False
41148147,Automated,"['Animals', 'Huntington Disease--pathology--physiopathology--genetics--diagnostic imaging', 'Disease Models, Animal', 'Muscle, Skeletal--pathology--physiopathology--diagnostic imaging', 'Mice', 'X-Ray Microtomography', 'Gene Knock-In Techniques', 'Phenotype', 'Bone and Bones--pathology--diagnostic imaging--physiopathology', 'Mice, Transgenic', 'Male', 'Muscle Strength--physiology', 'Muscle Contraction', 'Huntingtin Protein--genetics']",Manual,20260131,"['Animals', 'Mice', 'Disease Models, Animal', 'Huntington Disease--complications--pathology--physiopathology', 'Muscle, Skeletal--diagnostic imaging--pathology--physiopathology', 'Muscle Contraction', 'Muscle Strength', 'Cancellous Bone--diagnostic imaging--pathology--physiopathology', 'Phenotype', 'Muscular Atrophy--diagnostic imaging--etiology', 'Bone Diseases--diagnostic imaging--etiology', 'Mice, Transgenic', 'X-Ray Microtomography', 'Gene Knock-In Techniques', 'Huntingtin Protein']",False,False
41148147,Automated,"['Animals', 'Huntington Disease--pathology--physiopathology--genetics--diagnostic imaging', 'Disease Models, Animal', 'Muscle, Skeletal--pathology--physiopathology--diagnostic imaging', 'Mice', 'X-Ray Microtomography', 'Gene Knock-In Techniques', 'Phenotype', 'Bone and Bones--pathology--diagnostic imaging--physiopathology', 'Mice, Transgenic', 'Male', 'Muscle Strength--physiology', 'Muscle Contraction', 'Huntingtin Protein--genetics']",Manual,20260402,"['Animals', 'Mice', 'Disease Models, Animal', 'Huntington Disease--complications--pathology--physiopathology', 'Muscle, Skeletal--diagnostic imaging--pathology--physiopathology', 'Muscle Contraction', 'Muscle Strength', 'Cancellous Bone--diagnostic imaging--pathology--physiopathology', 'Phenotype', 'Muscular Atrophy--diagnostic imaging--etiology', 'Bone Diseases--diagnostic imaging--etiology', 'Mice, Transgenic', 'X-Ray Microtomography', 'Gene Knock-In Techniques', 'Huntingtin Protein']",False,False
41148147,Automated,"['Animals', 'Huntington Disease--pathology--physiopathology--genetics--diagnostic imaging', 'Disease Models, Animal', 'Muscle, Skeletal--pathology--physiopathology--diagnostic imaging', 'Mice', 'X-Ray Microtomography', 'Gene Knock-In Techniques', 'Phenotype', 'Bone and Bones--pathology--diagnostic imaging--physiopathology', 'Mice, Transgenic', 'Male', 'Muscle Strength--physiology', 'Muscle Contraction', 'Huntingtin Protein--genetics']",Manual,20260402,"['Animals', 'Mice', 'Disease Models, Animal', 'Huntington Disease--complications--pathology--physiopathology', 'Muscle, Skeletal--diagnostic imaging--pathology--physiopathology', 'Muscle Contraction', 'Muscle Strength', 'Cancellous Bone--diagnostic imaging--pathology--physiopathology', 'Phenotype', 'Muscular Atrophy--diagnostic imaging--etiology', 'Bone Diseases--diagnostic imaging--etiology', 'Mice, Transgenic', 'X-Ray Microtomography', 'Gene Knock-In Techniques', 'Huntingtin Protein']",False,False
41148301,Automated,"['History, 20th Century', 'Humans', 'Socialism--history', 'Forensic Psychology--history', 'Criminology--history']",Manual,20260331,"['Socialism--history', 'Germany, East', 'Forensic Psychology--history', 'History, 20th Century', 'Humans']",False,False
41148348,Automated,"['Gossypium--genetics--physiology--growth & development', 'Flowers--genetics--physiology--growth & development', 'Plant Proteins--genetics--metabolism', 'Alleles', 'Gene Expression Regulation, Plant', 'RNA-Seq', 'Polymorphism, Single Nucleotide--genetics', 'Multigene Family', 'Genetic Variation']",Manual,20260205,"['RNA-Seq', 'Gossypium--genetics--growth & development', 'Flowers--genetics--growth & development', 'Plant Proteins--genetics--metabolism', 'Polymorphism, Single Nucleotide--genetics', 'Gene Expression Regulation, Plant', 'Multigene Family', 'Genetic Variation', 'Genes, Plant', 'Plant Breeding', 'Phylogeny']",False,False
41148424,Automated,"['Cattle', 'Animals', 'Escherichia coli Infections--microbiology--veterinary--epidemiology', 'Virulence--genetics', 'Escherichia coli--genetics--pathogenicity--drug effects--isolation & purification', 'Polymorphism, Single-Stranded Conformational', 'Climate', 'Virulence Factors--genetics', 'Polymerase Chain Reaction--methods', 'Dairying', 'RNA, Ribosomal, 16S--genetics', 'Anti-Bacterial Agents--pharmacology', 'Cattle Diseases--microbiology--epidemiology', 'Farms', 'Evolution, Molecular', 'Mutation', 'Escherichia coli Proteins--genetics', 'Escherichia coli O157--genetics--pathogenicity--drug effects--isolation & purification', 'Drug Resistance, Multiple, Bacterial--genetics', 'Drug Resistance, Bacterial--genetics', 'Female', 'Diarrhea--microbiology--veterinary', 'Adhesins, Escherichia coli--genetics', 'DNA Gyrase--genetics', 'Fimbriae Proteins--genetics']",Manual,20260302,"['Escherichia coli--drug effects--genetics', 'Dairying', 'Virulence', 'Climate', 'Drug Resistance, Multiple, Bacterial', 'Evolution, Molecular', 'Farms', 'Animals', 'Cattle', 'Genes, Bacterial', 'Mutation', 'Egypt', 'Microbial Sensitivity Tests']",False,False
41148445,Automated,"['Melanoma--drug therapy', 'Animals', 'Skin Neoplasms--drug therapy', 'Swine', 'Needles', 'Dacarbazine--administration & dosage--pharmacokinetics', 'Antineoplastic Agents, Alkylating--administration & dosage--pharmacokinetics', 'Drug Delivery Systems--methods--instrumentation', 'Administration, Cutaneous', 'Skin Absorption', 'Transdermal Patch', 'Microinjections']",Manual,20260315,"['Dacarbazine--administration & dosage--pharmacokinetics', 'Antineoplastic Agents, Alkylating--administration & dosage--pharmacokinetics', 'Microneedle Drug Delivery--methods', 'Transdermal Patch', 'Melanoma--drug therapy', 'Skin Neoplasms--drug therapy', 'Animals, Newborn', 'Swine', 'Animals', 'Skin Absorption', 'Drug Stability', 'Solubility', 'Administration, Cutaneous']",False,False
41148445,Automated,"['Melanoma--drug therapy', 'Animals', 'Skin Neoplasms--drug therapy', 'Swine', 'Needles', 'Dacarbazine--administration & dosage--pharmacokinetics', 'Antineoplastic Agents, Alkylating--administration & dosage--pharmacokinetics', 'Drug Delivery Systems--methods--instrumentation', 'Administration, Cutaneous', 'Skin Absorption', 'Transdermal Patch', 'Microinjections']",Manual,20260508,"['Dacarbazine--administration & dosage--pharmacokinetics', 'Antineoplastic Agents, Alkylating--administration & dosage--pharmacokinetics', 'Microneedle Drug Delivery--methods', 'Transdermal Patch', 'Melanoma--drug therapy', 'Skin Neoplasms--drug therapy', 'Animals, Newborn', 'Swine', 'Animals', 'Skin Absorption', 'Drug Stability', 'Solubility', 'Administration, Cutaneous']",False,False
41148448,Automated,"['Humans', 'Antibodies, Monoclonal, Humanized--therapeutic use--adverse effects', 'Male', 'Atypical Hemolytic Uremic Syndrome--drug therapy--diagnosis--therapy--complications--blood', 'Female', 'Renal Dialysis--adverse effects', 'Japan', 'Product Surveillance, Postmarketing', 'Middle Aged', 'Aged', 'Adult', 'Time Factors', 'Treatment Outcome', 'Withholding Treatment', 'Complement Inactivating Agents--adverse effects--therapeutic use', 'Acute Kidney Injury--therapy--etiology', 'Retrospective Studies']",Curated,20260729,"['Adult', 'Aged', 'Female', 'Humans', 'Male', 'Middle Aged', 'Acute Kidney Injury--therapy--etiology', 'Antibodies, Monoclonal, Humanized--therapeutic use--adverse effects', 'Atypical Hemolytic Uremic Syndrome--drug therapy--diagnosis--therapy--complications--blood', 'Complement Inactivating Agents--adverse effects--therapeutic use', 'Japan', 'Product Surveillance, Postmarketing', 'Renal Dialysis--adverse effects', 'Retrospective Studies', 'Time Factors', 'Treatment Outcome', 'Withholding Treatment']",False,False
41148505,Automated,"['Triclosan--metabolism--analysis', 'Water Pollutants, Chemical--metabolism--analysis', 'Geologic Sediments--chemistry', 'Biodegradation, Environmental', 'Ecosystem', 'Anti-Infective Agents, Local--metabolism--analysis', 'Plants--metabolism']",Manual,20260205,"['Aquatic Organisms--metabolism', 'Triclosan--analysis--metabolism--toxicity', 'Water Pollutants, Chemical--analysis--metabolism--toxicity', 'Anti-Infective Agents, Local--analysis--metabolism--toxicity', 'Plants--metabolism', 'Geologic Sediments--chemistry', 'Biodegradation, Environmental', 'Eichhornia--metabolism', 'Acorus--metabolism', 'Water Microbiology']",False,False
41148611,Automated,"['Humans', 'Receptor, Notch1--genetics', 'Mutation--genetics', 'Male', 'Female', 'Child', 'Prognosis', 'Child, Preschool', 'India', 'Follow-Up Studies', 'Biomarkers, Tumor--genetics', 'Infant', 'Adolescent', 'Precursor Cell Lymphoblastic Leukemia-Lymphoma--genetics--pathology', 'Survival Rate', 'Precursor T-Cell Lymphoblastic Leukemia-Lymphoma--genetics--pathology', 'Neoplasm, Residual--genetics--pathology']",Manual,20260316,"['Precursor Cell Lymphoblastic Leukemia-Lymphoma--blood--genetics--mortality--therapy', 'DNA Mutational Analysis', 'Humans', 'Receptor, Notch1--genetics', 'India--epidemiology', 'Survival Analysis', 'Precursor T-Cell Lymphoblastic Leukemia-Lymphoma--blood--genetics--mortality--therapy', 'Prognosis', 'Biomarkers, Tumor--genetics', 'Leukocyte Count', 'Male', 'Female', 'Child, Preschool', 'Child', 'Follow-Up Studies', 'Neoplasm Recurrence, Local--epidemiology--genetics--prevention & control', 'Exons--genetics', 'Mutation', 'Neoplasm, Residual--genetics']",False,False
